user_id,hour_0_wt,hour_1_wt,hour_2_wt,hour_3_wt,hour_4_wt,hour_5_wt,hour_6_wt,hour_7_wt,hour_8_wt,hour_9_wt,hour_10_wt,hour_11_wt,hour_12_wt,hour_13_wt,hour_14_wt,hour_15_wt,hour_16_wt,hour_17_wt,hour_18_wt,hour_19_wt,hour_20_wt,hour_21_wt,hour_22_wt,hour_23_wt,session_all_per_day,pid_exposed_all_per_day,pid_watch_all_per_day,coverage_per_2weeks,category_count_unique,age,gender,month_chronological_order,preds_3_label_criteria_label,preds_soft_label,watch_all_per_day_min,midnight_wt_min,morning_wt_min,noon_wt_min,afternoon_wt_min,evening_wt_min
5,1237.2,455.5,0,1036,1164.166667,1435,217,931.4,207.3333333,749.6666667,1685,602.375,755,772.3333333,1190.375,1096.454545,815.2,653.6666667,1056.1,523.5,1094.333333,1095.307692,1933.444444,853.25,9.476190476,373.3333333,176.2857143,7,237,79,M,8,Severely Addicted,Addicted,122,88,73,25,62,109
5,712.6666667,1393.75,899.875,940.25,956.5,1721.416667,589,645,891.75,1759.5,614.1666667,515.4166667,962.5555556,887.1666667,422.7857143,1605.909091,1467.181818,1079.416667,1083.142857,1083,869.2941176,1559.6,1220.588235,820.3,10.96428571,433.25,196.3214286,9.333333333,284,79,M,9,Severely Addicted,Addicted,142,110,83,30,76,110
5,1404.666667,806.8888889,1239.5,1148.636364,1051,1045.875,772.5555556,902.4,598.8181818,819.8181818,1012.363636,829.2727273,970.4545455,522.6315789,819.7368421,1079.764706,1202.615385,909,655.25,549.0714286,1476.647059,1383.863636,1133.823529,1101.466667,13.86666667,524.9666667,205.8333333,10,299,79,M,10,Severely Addicted,Addicted,163,111,82,24,66,105
65,1044.7,996,0,0,11,335,0,0,1416.8,1700.533333,1300.235294,1431.190476,1009.727273,1667.117647,1092.263158,1416.923077,1126.333333,1349.333333,1508.6,1600.588235,1120.526316,1319.466667,1369.529412,1167.25,11.11111111,983.1851852,542.8518519,9,410,37,F,1,Severely Addicted,Addicted,236,39,97,44,83,134
69,508,0,0,91.5,559.5,670,327.5,602.15,232.6,349.25,349.125,9,324.5333333,556.5625,351.8888889,402.4117647,533.4,265.25,251.5714286,325.8823529,260,93.9375,404.75,132.2307692,12.56,728.96,190.56,8.333333333,329,74,F,1,Severely Addicted,Addicted,58,30,31,14,25,24
65,936.3076923,966.3333333,6,833.5,313,0,0,391.5,1038.266667,1633.28,1633.740741,1232.083333,1180.555556,1159.88,1324.142857,1324,1112.6,1113.944444,1519.076923,1205.037037,1333,1067.428571,1682.37037,1518.5,14.9,1137.666667,612.7666667,10,441,37,F,2,Severely Addicted,Addicted,296,50,98,39,81,138
69,46,96,558,0,0,0,369.5909091,526.8421053,856.7,355,76.61538462,0,185.5,276.9090909,232,646.5555556,280.7272727,153.3571429,127.7777778,179.1,297.3684211,81.92307692,83.2,194.7,11.06896552,432.2,127.3448276,10,292,74,F,2,Severely Addicted,Addicted,40,11,36,7,21,16
65,978.2,436.4,0,0,0,0,4.5,21.2,605.6153846,1409.16,1700.068966,1077.5,1174.461538,865,1120.727273,878.2307692,1025.130435,887.8,1098,1393.153846,1266.111111,1309.5,1146.576923,1061.956522,16.3,1077.1,533.1333333,10,425,37,F,3,Severely Addicted,Addicted,260,23,80,33,65,121
69,17.33333333,0,0,0,161,384.75,568.25,132,174.5,207.5,184.375,78.14285714,86.15789474,264.76,235.3333333,1.714285714,177,253.6363636,84.42857143,203.2,229.8,135.5789474,263.5,199.6428571,12.7,525.8,138.4333333,10,271,74,F,3,Non-Addicted,Non-Addicted,35,9,22,5,11,18
65,217.8,233,0,0,0,0,0,152,1133,1611.181818,1244.913043,1285.28,892.0434783,764.0952381,1055.25,899,1182.555556,835.9047619,1215,1065.166667,1115.217391,967.2083333,1323,922.3888889,14.20689655,850.6896552,427.1034483,9.666666667,433,37,F,4,Severely Addicted,Addicted,216,7,90,27,66,110
69,83,0,0,0,0,506.5,365.4545455,109.9090909,102.5,257,381.3846154,298.8666667,280.0666667,265.72,122.5263158,0,131.8333333,231.7619048,130.5625,179.4761905,99.66666667,218.9444444,286.8333333,242,12,464.3571429,148.8571429,9.333333333,260,74,F,4,Severely Addicted,Addicted,35,9,25,9,8,19
65,105,0,0,0,0,0,272.3333333,758.8333333,1917.952381,1074.363636,743.2666667,1192.35,1193.1875,579.8823529,833.9,1053.0625,1300.722222,1201.315789,1130.833333,1185.409091,958.7727273,1052.411765,892.7058824,825,11.89285714,862.2857143,411.7857143,9.333333333,399,37,F,5,Severely Addicted,Addicted,192,1,99,29,73,100
69,240,0,0,0,0,265.75,381.6086957,209.5,96.5,146.8,226.2352941,227.3125,288.6363636,281.2380952,163.3157895,359,263.5,494.72,215.7272727,200.5454545,246.5833333,277.3043478,187.4444444,136.5,14.28571429,590.137931,190.75,9.666666667,309,74,F,5,Non-Addicted,Non-Addicted,48,8,21,9,21,21
65,481,0,0,0,0,0,0,642.1538462,1484.166667,653.9259259,387.4285714,792.5,632.5714286,523.2352941,669.5263158,746.047619,792.3157895,740.047619,683.1818182,1009.363636,738.6363636,701.6842105,676.9090909,351.1666667,12.7,560.5,245.4333333,10,349,37,F,6,Severely Addicted,Addicted,135,8,66,19,49,69
69,0,0,0,0,0,227.5555556,544.6,360.4615385,279.75,54.83333333,99.8,71.5,221,209.6363636,141.1578947,41.66666667,244.7777778,226,192.5416667,159.16,287.12,193.5,357.05,365.1666667,13.56666667,419.4666667,147.3,10,283,74,F,6,Non-Addicted,Non-Addicted,41,3,23,7,10,25
65,1916,0,0,0,0,0,0,548.8,806,563.25,151.5,163.5,650.7142857,652.7777778,455.5,431.7142857,765,333.625,747.1666667,428.2857143,371.9,593.5,702.6666667,435,5.789473684,263.2,125.1052632,6.666666667,277,37,F,8,Severely Addicted,Addicted,52,31,37,21,33,54
69,99.5,0,0,0,785,339.7272727,237.1666667,290.25,47,67.33333333,99.5,39.16666667,84.45454545,33.73333333,58.25,0,6,214.8888889,138.7692308,60.4,70.76923077,78.92857143,286,23.66666667,10.57142857,266.9047619,68.52380952,7,213,74,F,8,Severely Addicted,Addicted,18,20,13,1,4,10
65,0,0,0,0,0,0,171.8,283.4,1166.6,678.0909091,1154.222222,1087.571429,641.2,677.7222222,964.9090909,427,776.5,524.375,703.7,681.8235294,1060.785714,1096.210526,743.5,314.2,7.607142857,378.25,170.0357143,9.333333333,317,37,F,9,Severely Addicted,Addicted,94,0,75,21,44,76
69,0,0,0,0,0,296.2,247.9333333,133.6,31.8,317.6666667,72.2,84.2,77.86666667,87.3125,189.9411765,14.8,122,480,160.7058824,392.4166667,236.2105263,73.22222222,195.6111111,198,9.884615385,305.4482759,111.8846154,9.666666667,240,74,F,9,Severely Addicted,Addicted,27,4,14,2,13,20
65,51.5,0,0,0,0,0,190.8888889,914.2380952,249.0909091,983.5384615,438.4444444,735,628.2727273,756.4,589,258.2857143,123.4444444,875.4375,1031.642857,1139.611111,1059.9,610.375,1117.125,813.25,7.4,341.9333333,159,10,299,37,F,10,Severely Addicted,Addicted,87,0,58,23,30,96
69,237,0,0,0,0,189.1428571,364.4736842,106.5,27.25,49.33333333,216.125,34.91666667,246.6363636,71.38461538,39.75,9.4,0,138.9473684,257.0555556,450.4666667,306.7333333,261.5714286,369.5263158,578,8.5,260.7666667,101.3333333,10,230,74,F,10,Severely Addicted,Addicted,28,7,13,5,3,37
65,1159.5,0,0,0,0,554,38.42857143,431.9230769,766.0555556,780.6428571,813.75,715.3,570.8571429,466.25,695.4545455,904.1875,928.6153846,634.7692308,952.5384615,819.4166667,948.0416667,721.8571429,904.6428571,1358.4,10.36666667,464.8,210,10,351,37,F,7,Severely Addicted,Addicted,108,28,59,17,52,95
69,0,0,0,0,0,194.5,436.56,211,86.42857143,4.833333333,69.71428571,96.9375,365.4782609,212.6875,198.24,0,43.6,143.2941176,198.6666667,183.3913043,252.6842105,164.6923077,146.173913,121.2222222,13.63333333,387.4666667,120.9,10,262,74,F,7,Non-Addicted,Non-Addicted,33,3,15,9,6,17
57,1764,0,2538,0,301,1544.2,887.3333333,725.2,1719.454545,1188.307692,1537.2,1271.076923,1865.166667,1630.428571,1259.25,1643,1489.9375,1222.230769,1789.125,2034.631579,1840.6875,2105,1665.333333,1896,13.125,665.875,342.6666667,8,409,79,M,1,Severely Addicted,Addicted,242,102,122,58,93,188
57,2103.5,2464.5,1585,2964,0,1627,594,1075.833333,618.6153846,780.75,1292.181818,835.8181818,1090.818182,1212.888889,1857.363636,1167.153846,1257.5,1146.888889,1361.647059,1098.45,1492.45,467.4166667,568,2627,7.103448276,547.8666667,284,10,414,79,M,2,Severely Addicted,Addicted,136,179,86,38,90,126
57,0,0,0,0,0,1083,1024.666667,1111,1373,1551,1146.666667,1226,1595,71,1117.5,984.5,1704,1299.428571,574.1111111,992.3636364,800.4545455,1028.4,702.5,0,4.933333333,415.8125,227,5.333333333,309,79,M,3,Severely Addicted,Addicted,88,18,123,27,85,68
57,0,0,0,0,0,0,0,593.5,1516,906.5,715.6666667,754,1319.25,1758.75,1802,1649.857143,1195,1295.333333,962.8888889,1983,969,1297,0,0,5,325.2,247.8,6.666666667,333,79,M,4,Severely Addicted,Addicted,104,0,74,51,99,86
57,0,0,0,0,1061,807.5,911.25,1006,1064,1549.8,1814.166667,1300.357143,1266,1154.153846,1461.166667,1465.529412,1540.214286,1328.0625,2113,1205.785714,852.1111111,1016.833333,1559.666667,3072,8,522.037037,248.2962963,9,393,79,M,5,Severely Addicted,Addicted,154,31,127,40,96,163
57,860,0,1440,252,173,839.6315789,720.55,384.5555556,844.7777778,1660.25,1449.166667,1442.058824,1076.761905,984.375,1655.8,1299.478261,1272.733333,805.0555556,1449.357143,1899.866667,756.7368421,1113.1,721.4117647,1630,13.43333333,622.8,271.3666667,10,392,79,M,6,Severely Addicted,Addicted,190,59,108,34,83,126
57,619,0,0,0,1085.5,703.5555556,766.5294118,1177.133333,920.7,1237,1056.666667,1040.041667,764.2307692,1271,1125.095238,756.1052632,573.7,1230.26087,1312.565217,1171.52,1267.923077,919.6428571,921.1111111,1626.5,13.7,792.8333333,343.9,10,431,79,M,7,Severely Addicted,Addicted,185,40,103,33,61,120
57,0,514,0,874,742,789.4,687.6666667,714.5714286,1191.666667,1189.8,847.4615385,1434.818182,823.7272727,1026.166667,1201.428571,1130.444444,1131.666667,1110.428571,935.375,413,295.5384615,805.2857143,180.75,2.5,11.68421053,459.9473684,196.4210526,6.333333333,336,79,M,8,Severely Addicted,Addicted,123,48,101,30,76,43
57,0,0,0,928,1258,1335.875,764.0666667,698.4375,1070.142857,619.8333333,691.3125,970.3888889,801.4615385,1028,1355.666667,1311.291667,1451.086957,1457.65,951.1428571,865.25,421.0714286,1434,946.6315789,1044.777778,12.89655172,880.8965517,372.8965517,9.666666667,360,79,M,9,Severely Addicted,Addicted,180,58,80,30,92,94
57,0,503,0,0,363.5,500,357.2,1157.428571,721.7,680.4,1230.571429,633.5,397.7777778,1189.25,663,958.4666667,1097.214286,1130.333333,706.1666667,741.3333333,871.7647059,1226.833333,1169.6,705,10.8,623.44,255.84,8.333333333,324,79,M,10,Severely Addicted,Addicted,114,22,79,26,64,90
48,1982,1209.090909,200.3333333,1304,1085,1244.666667,871.4545455,1722.571429,1453.125,1156.333333,1268.928571,1191.583333,1341.583333,728.6,815.8,877.625,393.5555556,353.4,874.9,695.75,1282.818182,1465.8,1596.916667,1671.384615,14.16,648.24,305.96,8.333333333,392,36,M,1,Severely Addicted,Addicted,188,117,127,34,40,126
48,1438.75,1640,750.0833333,1247.5,1582.4,1187.333333,1266,1478.875,1155,559.5384615,1614.166667,1585.647059,1340.857143,1838.4,1166.705882,1451.125,1157.416667,360.25,378.6,468,780.4,1443.083333,1864.454545,1954.75,16.48,609,278.72,8.333333333,407,36,M,2,Severely Addicted,Addicted,219,130,127,52,68,114
48,1917.875,1543.142857,818.1666667,1799,1965,2301,1313.111111,1497.454545,1564.2,2546,1325.272727,830.875,1663.75,703.5,1691.2,1552.25,911.2,1639.666667,329.3333333,422.6,862,960.5,1069.4,1269,6.551724138,581.6206897,299.7241379,9.666666667,398,36,M,3,Severely Addicted,Addicted,123,172,151,39,96,81
48,478.75,2842,0,0,0,0,894.75,1223.666667,987.9090909,648.3636364,873.125,1479,1138.4,1245.25,1122.4,445.5,599.3333333,1034.5,455.9230769,919.25,1015.857143,1014.833333,469,496,7.285714286,298.1071429,114.75,9.333333333,329,36,M,4,Severely Addicted,Addicted,78,55,101,39,53,72
48,2223.777778,1639.125,1294.166667,1414.285714,1721,833.5,256.4285714,844.4285714,947.6363636,1145.833333,1236.4,838.3,1012.555556,981.5454545,844,1071.416667,831.5,1178.727273,863.2307692,693.8333333,863.7692308,1930.692308,1703,1681.166667,15.67857143,414.6428571,177.7857143,9.333333333,342,36,M,5,Severely Addicted,Addicted,176,152,87,33,65,128
48,1196,1283.333333,945.3333333,736,1062.8,671,1172,287.5714286,549.9,599.5,1573,1208.1,762.9,1272.272727,1163,1605.4,1366.625,1050.875,948.8,1314.555556,1180.75,836.6,1862.5,978.8181818,10.86956522,431.56,217.6956522,8.333333333,347,36,M,6,Severely Addicted,Addicted,144,98,89,33,86,118
48,559.3333333,831.4285714,1518.833333,1264.714286,1143,1133.5,973.375,819.9230769,1206.727273,1127,1058.4,1240.75,1667.5,1454.473684,1108.888889,1109,847.5333333,827.1428571,1630.285714,654.625,1104.090909,935.4166667,1992.428571,1609.666667,15.1,562.5333333,243.0666667,10,405,36,M,7,Severely Addicted,Addicted,180,107,107,52,64,132
48,1681.875,1542.875,821,723.6666667,846.6666667,381.5,1127.5,1085.888889,1261.666667,1010.714286,1325.111111,1272.571429,1120.272727,1121,1126.333333,1517.555556,602.375,1098.9,1204.6875,960.5454545,1263.2,1816.125,2203.166667,2723.857143,15.68421053,605,270.6315789,6.333333333,344,36,M,8,Severely Addicted,Addicted,214,99,118,37,72,169
48,1464,1620.916667,993.9,1561.375,1540.571429,725.7142857,559.2,1111,1019.714286,1070.25,1603.461538,1274.6,1422.266667,882.7692308,1261.153846,1001.3,1066.714286,1130.75,940.7777778,1036.166667,1649,1201.857143,584.25,1215.571429,14,474.6785714,200.8518519,9.333333333,323,36,M,9,Severely Addicted,Addicted,162,131,110,38,74,110
48,0,1416.5,0,0,475,54,0,332,0,0,1095,268.5,32,0,79,0,0,1,139,0,0,0,262,0,5.666666667,101.5454545,21.66666667,3.666666667,158,36,M,10,Severely Addicted,Addicted,17,32,28,0,1,6
96,53.66666667,41.66666667,8.333333333,0,0,0,27,13,41.5,160.8571429,63,147.6,32.5,199,11,122.8333333,142,17.8,3.25,44,74.33333333,85.875,222,163.3,4.666666667,148.1666667,14.08333333,8,231,13,F,1,Severely Addicted,Addicted,6,1,7,3,4,9
96,160.4285714,232.6666667,234.4,135.3333333,0,0,59,0,0,3,0,0,214,112.8,7,6,92,0,93.2,19.33333333,0,13.8,2,82,3.857142857,109.0952381,8.666666667,7,189,13,F,2,Non-Addicted,Non-Addicted,4,12,1,5,1,3
96,19.93333333,1.75,17,0,0,0,0,0,0,0,668.75,388.75,0,0,82.33333333,3.6,6.333333333,0,159.5,769.6,610.6666667,5.333333333,15.44444444,5.888888889,4.166666667,148.75,16.95833333,9.333333333,238,13,F,3,Mildly Addicted,Addicted,7,0,17,0,1,26
96,49.625,28.5,15.25,0,5,0,0,199,783,5.5,876.3333333,263.75,79,51.75,41,233.625,251.3333333,217.25,68.75,18,0,2.5,175.8571429,22.125,5.041666667,134.1111111,18,13,218,13,F,4,Mildly Addicted,Addicted,9,1,35,2,12,4
96,2.285714286,9.4,16,0,0,0,0,0,72.45454545,50.27272727,264.7,59.55555556,0,18.4,26.9,2.5,60,1.666666667,1,26,48.14285714,1.9,11.77777778,145.5454545,7.434782609,188.6206897,9.043478261,9.666666667,245,13,F,5,Severely Addicted,Addicted,5,0,7,0,1,3
96,114.1,113.8571429,25.75,117,5,0,0,36.5,47.45454545,632.2,133,90.58333333,8.777777778,264.7857143,251,95.38888889,93.75,55.64285714,171.8571429,52.66666667,86.57142857,26.07692308,56.63636364,141.8181818,9.928571429,318.5714286,39.46428571,9.333333333,289,13,F,6,Severely Addicted,Addicted,16,6,15,4,8,8
96,21.75,349,6.25,0,0,0,436,9,205.625,100.7272727,178.9230769,66.7,57.77777778,114.7,231.1818182,205.5454545,339.375,14.5,19.41666667,9.25,16.55555556,14.5,164.8,183.6666667,9.166666667,279,34.9,10,286,13,F,7,Severely Addicted,Addicted,13,6,16,2,13,6
96,23.66666667,41.33333333,90,0,0,0,14,9.8,1.333333333,157.5,152.8,7.5,70.75,366,221.5714286,110.6666667,178.8,22.875,107.3333333,50,49.5,194.5714286,99.66666667,28,7.315789474,189.5263158,18.36842105,6.333333333,216,13,F,8,Severely Addicted,Addicted,9,2,5,7,8,8
96,300.6,159.3333333,0,0,0,0,0,0,67.66666667,257.1428571,7.444444444,225.25,288.75,138.1111111,37.22222222,119.0666667,100.8,254,284.4285714,147,153.4,120.7058824,255.5,161.625,8.074074074,208.8148148,22.48148148,9,253,13,F,9,Severely Addicted,Addicted,16,7,9,7,8,18
96,152.6666667,65,4,0,0,0,0,98.33333333,217.25,338.8571429,172.6363636,56.8,23,126.625,368.6666667,187.1666667,225,79.5,78.66666667,44,254.5384615,471.0909091,610,655.1818182,6.678571429,172.7931034,24.64285714,9.666666667,241,13,F,10,Severely Addicted,Addicted,22,3,14,2,14,35
103,7,0,0,0,0,0,7,20.41176471,3.333333333,2.5,56.5,46.16666667,72,39.5,25.75,11.625,4.8,9.875,6,36,99.18181818,13.18181818,3,125.3333333,5.961538462,60.07692308,15.26923077,8.666666667,168,10,F,1,Non-Addicted,Non-Addicted,2,0,2,1,0,4
103,16.5,0,0,0,0,0,7.5,436.8125,477.1818182,95.42857143,99.33333333,182.9166667,293.8666667,46.66666667,588.6666667,253.5555556,88.91666667,380.4444444,76.18181818,362.1,401.1785714,395.6666667,23.5,46,8.366666667,743.1,191.6666667,10,382,10,F,2,Non-Addicted,Non-Addicted,37,0,21,5,21,21
103,425,892,0,0,0,336.75,26,468.8571429,148.1578947,438.125,467.6470588,551.0714286,475.7857143,100.6428571,706.7142857,797.6,391.9285714,128.6153846,319.5,206.1052632,421.5714286,698.7692308,448.5714286,663.25,9.833333333,1091.666667,334.1666667,10,410,10,F,3,Severely Addicted,Addicted,66,27,34,9,33,45
103,763,0,0,0,0,0,71.4,703.0588235,302.6666667,479.5882353,530.3,231,215.9333333,85.5,416.8571429,323.7272727,464,131.8,80,145.5,513.55,328.7826087,314.5,748,8.357142857,570.3928571,189.4285714,9.333333333,320,10,F,4,Severely Addicted,Addicted,44,12,38,5,22,35
103,0,0,0,0,0,689,733.6190476,353.8,403.1666667,419.5,424.4285714,319.25,180,40.66666667,287.2666667,596.3333333,332,145,211.1111111,664.8888889,154.2307692,456.5555556,412.3333333,113,6.392857143,457.5357143,160.5357143,9.333333333,312,10,F,5,Severely Addicted,Addicted,39,11,44,3,22,33
103,0,0,0,0,0,665.7692308,605.7142857,262,793.875,351.8,546.3333333,490.1818182,476.2727273,151,519.9166667,647.4375,518.4545455,93.90909091,271.2222222,779.3125,89,625.28,663.2142857,0,8.033333333,714.4,327.4,10,399,10,F,6,Severely Addicted,Addicted,64,11,50,10,29,40
103,0,0,0,0,108.6666667,314.1428571,0,171.8,320.3333333,309.875,156.2857143,420.1428571,130.5,185.7142857,457.75,303.75,96.71428571,12,21.33333333,47.66666667,17,387.0909091,353.25,307,6.090909091,277.2307692,112.5,8.666666667,282,10,F,7,Severely Addicted,Addicted,22,7,22,5,14,18
103,0,0,0,0,0,0,0,0,0,315,869.5,0,0,0,0,0,3,329.25,547.3333333,0.333333333,0,597.5,155,0,2,50.14285714,40.57142857,4.666666667,112,10,F,8,Mildly Addicted,Addicted,19,0,19,0,5,21
103,0,0,0,0,0,0,0,0,0,0,312.6666667,1,2537,509.5,85,273.6666667,713.3333333,575.625,1927.666667,640,0,565,0,0,3,136.0769231,65,4.333333333,160,10,F,9,Non-Addicted,Non-Addicted,35,0,5,50,27,52
103,0,0,0,0,0,0,0,0,20,48,818.6666667,395.4,12.75,317.6,639.4,519.3333333,46,3.25,4,2.5,3,24.5,0,0,4.083333333,71.23076923,26.83333333,6.5,112,10,F,10,Severely Addicted,Addicted,15,0,21,5,20,0
53,0,0,0,6,2.333333333,23.33333333,21,23.71428571,11.66666667,0,0,1.333333333,1.375,32.25,2.428571429,5.285714286,4.333333333,3.833333333,6.888888889,9.5,2.642857143,4,5,0,7.136363636,11.26086957,7.454545455,7.666666667,70,49,M,1,Non-Addicted,Non-Addicted,0,0,0,0,0,0
53,0,0,0,9,0,4,4,12.5,9,1,0,2,2,15.33333333,2.75,1.333333333,9,3,6,27.5,0,0,0,0,3.066666667,4.5625,3.466666667,5.333333333,39,49,M,2,Non-Addicted,Non-Addicted,0,0,0,0,0,0
53,0,0,10,7,34,18.5,16.75,15.83333333,22.625,3,0,2.75,2.857142857,3.333333333,42.83333333,11.85714286,19.6,1,10.25,4.333333333,7.333333333,1.75,0,0,5.333333333,9.958333333,9.266666667,8,82,49,M,3,Severely Addicted,Addicted,1,1,1,0,1,0
53,0,0,0,0,0,0,0,13,4,0,6,0,19,3.333333333,0,2,7.75,0,80,0,8.25,2,0,0,2.454545455,2.105263158,2,6.333333333,26,49,M,4,Non-Addicted,Non-Addicted,0,0,0,0,0,1
53,0,0,0,0,0,0,6,12.4,1.5,0.5,0.666666667,23.33333333,5.571428571,1.666666667,13.66666667,6,15.33333333,13.66666667,1.6,8.625,1,4.5,0,0,3.947368421,8.904761905,3.842105263,7,62,49,M,5,Severely Addicted,Addicted,0,0,0,0,0,0
53,0,0,0,0,0,4.5,24.66666667,11.14285714,7,2,2,2.142857143,3.666666667,10.2,2.666666667,18.66666667,1,8.285714286,3.142857143,12.6,1.285714286,3.818181818,1.75,0,4.863636364,7.5,5.636363636,8.666666667,60,49,M,6,Severely Addicted,Addicted,0,0,0,0,0,0
53,0,0,0,9,4,5,8,23.2,0,9.25,2,5.75,2,10.5,5.714285714,6.285714286,11.75,9.833333333,12.85714286,11.4,10.4,14.77777778,10.33333333,0,5.923076923,11.74074074,9.346153846,9,88,49,M,7,Non-Addicted,Non-Addicted,0,0,0,0,0,0
53,0,0,0,0,0,18,3.714285714,4.166666667,0,0,1,2,3.75,3.666666667,9.75,16,3,6.333333333,0,3.333333333,3,2.571428571,0,21,4.625,6.235294118,4.6875,5.666666667,52,49,M,8,Severely Addicted,Addicted,0,0,0,0,0,0
53,23,0,0,0,0,0,8,20.28571429,5.25,1.5,2.5,5.625,6,3.25,5.571428571,29,5.333333333,6.8,7,7.125,3.6,3.833333333,0,0,5.47826087,11.53846154,7.304347826,8.666666667,83,49,M,9,Severely Addicted,Addicted,0,0,0,0,0,0
53,0,0,0,0,2,0,6.8,4,3,4,10.25,2.25,5.428571429,6.833333333,4.571428571,4,1.75,3.571428571,4.9,2.583333333,1.7,1.5,0.666666667,2,5.15,70.20833333,4.9,8,152,49,M,10,Severely Addicted,Addicted,0,0,0,0,0,0
54,402,0,0,0,0,705.5,541.8888889,366.9,307.8181818,193.3333333,386.5,559.8,806.5,0,0,89.66666667,0,568,137.75,0,512,350,23.75,0,2.875,157.2083333,43.5,8,252,5,M,1,Mildly Addicted,Addicted,16,18,39,13,10,17
27,579.25,811.6153846,498.5833333,633,1140.75,598,0,0,0,708,330.6428571,148.3333333,282.0909091,283.9285714,317.3636364,179.5714286,337.7272727,294.2307692,391.125,348,378.25,430.5833333,453,642.2142857,10.42307692,244.3461538,77.65384615,8.666666667,313,27,M,1,Severely Addicted,Addicted,62,71,19,9,18,44
54,167,222,299,184.3333333,659,559.2,646.1666667,177.8571429,420,143.5,166.1111111,1.5,401,0,49.4,23,57.5,200.3333333,66.66666667,66.66666667,142.3333333,6,28.33333333,209,2.766666667,156,43.96666667,10,286,5,M,2,Mildly Addicted,Addicted,10,34,25,6,5,8
27,542.9411765,663.9166667,863.7222222,303.8571429,128,219,0,0,0,190.6666667,512.1818182,345,267.6875,343.2857143,394.2352941,346,441.8333333,355,234.5238095,343.5714286,432.3684211,284.1818182,570.8666667,820.0769231,11.63333333,303.7333333,84.23333333,10,367,27,M,2,Severely Addicted,Addicted,69,45,17,10,25,44
54,86,771.5,1205,0,858.5,420.2857143,866.5,87.5,214,203.6666667,184.8,102.5,17,0,94,248.6666667,304,0,1001.5,517,205,1484,0,10,2.590909091,159,68.27272727,8.666666667,271,5,M,3,Mildly Addicted,Addicted,18,55,27,0,10,53
27,1020.294118,878.3333333,1118.846154,697.3846154,719.75,0,200,0,317,153,300,438.8333333,300.7692308,226.7272727,354.5333333,277.875,210.1428571,573.0909091,278.7368421,529,929.3333333,512,483.5625,554.4285714,9.366666667,288.1,81.53333333,10,357,27,M,3,Severely Addicted,Addicted,71,73,23,8,23,54
54,292.5,976,162.5,33.33333333,55.5,265.8,201.5,251.6,232,368.8,216.5,196.6,81.66666667,379.5,263.75,130.25,495.8571429,145.4,89.66666667,171,66,26.33333333,150,446,3.107142857,184.5714286,52.21428571,9.333333333,275,5,M,4,Mildly Addicted,Addicted,13,29,24,7,17,15
27,932.5294118,1048.85,522.5714286,434.6666667,0,0,0,152,272,212.4,314.0833333,283.8181818,150.5555556,602.1,254.7,484.375,193.5454545,314.6923077,368.8333333,258.4,175.1666667,294.3333333,306,595.7692308,9.931034483,225.6206897,63.06896552,9.666666667,320,27,M,4,Severely Addicted,Addicted,60,48,20,12,20,33
54,317.7142857,241,166.5,0,35,33.71428571,229.4,74.33333333,87.5,77.6,68,268.4,213.9090909,486.6,192.5,18,594,33.66666667,448,81.5,706,2.333333333,53.16666667,0,3.461538462,148.8928571,36.88461538,9.333333333,246,5,M,5,Severely Addicted,Addicted,10,13,13,11,13,21
27,757.6,1406.666667,1080.625,462.3333333,0,0,0,111,1096,365.8,144,1.666666667,152.5,253.0769231,58.72727273,390.4285714,392,290,257.3571429,387.625,346.8,331.7692308,420.8666667,781.2,9.413793103,254.9666667,85.82758621,10,341,27,M,5,Severely Addicted,Addicted,68,61,28,6,18,42
54,168,737.5,34.66666667,0,0,494.7142857,225.6666667,44.33333333,21.2,214.6,33.5,293.3333333,144.6666667,164.3333333,167.2,239.2,571.3333333,370.25,185.3333333,309,2,764,220.6666667,0,2.392857143,138.1034483,45.96428571,9.666666667,240,5,M,6,Severely Addicted,Addicted,11,23,13,5,22,24
27,710.0952381,1084.5,969,1081.25,102,0,68,689,117,322.3333333,147.8125,1,117.4117647,275.75,282.3333333,327.9411765,269.3333333,351.9230769,234.0625,287.8125,102.1764706,195.7142857,265.6,565.1,12,283.9666667,82.66666667,10,361,27,M,6,Severely Addicted,Addicted,65,65,22,6,20,27
54,310,53,26.66666667,40,93,67,245,433.8,382.875,312.6,179.5,198.3333333,61,97.75,239.8,152.25,185.5,146.7142857,108,377,0,314.3333333,148,234,2.615384615,135,43.38461538,10,231,5,M,7,Mildly Addicted,Addicted,11,9,29,2,12,19
27,560.1333333,582.25,689,992.3333333,522.5,0,0,0,468,400.75,233.047619,124.1875,269.8333333,503.1578947,375.7272727,257.8,358.4,166,206.1666667,286.4666667,473.9090909,390.4,297.6315789,528.0526316,11.86666667,241.5333333,72.46666667,10,335,27,M,7,Severely Addicted,Addicted,62,55,20,12,19,36
54,214.25,10,0,0,51.5,585.3333333,113.6,0,29.6,190.4,649.25,562,113,415.3333333,0,294.5,729.5,124.3333333,409,89,0,0,89,141.5,2.55,121.6666667,44.55,7,211,5,M,8,Mildly Addicted,Addicted,11,14,25,8,19,12
